"cust_id","state","zip","speeddown","speedup","last","numords","dollars","sincepurch","oldmodel","refurb","eightvalve","type","income","medhvalue","buy1","training"
55502,"California",91204,98.2,2.9,19,1,64,16,0,0,0,"fastcasual",0.37634,3.861,0,1
22593,"Arkansas",65733,30.1,3,36,1,102,32,1,0,0,"quickservice",0.33618,0.975,0,0
41482,"Ohio",43040,35.7,2.1,15,4,204,30,0,1,0,"quickservice",0.61164,1.68,1,0
33946,"California",95334,64.4,3.3,29,2,24,37,0,1,1,"quickservice",0.48462,1.712,0,1
30981,"Oklahoma",74930,0.6,0,10,2,50,8,0,0,1,"fastcasual",0.36111,0.748,0,1
25776,"Louisiana",70508,85.2,8.5,18,1,8,29,0,1,0,"fastcasual",0.69131,2.119,0,1
33465,"Missouri",65048,0,0,45,1,40,13,0,0,0,"fastcasual",0.31458,0.944,0,1
52528,"Oklahoma",74014,38.9,2.3,14,2,114,8,0,0,0,"quickservice",0.69298,1.579,0,0
13568,"Georgia",30041,79.8,8,37,3,228,31,0,1,0,"quickservice",0.92733,2.856,0,1
61090,"Texas",76443,0,0,24,4,363,18,0,0,0,"fastcasual",0.38472,0.688,0,1
18595,"Michigan",49080,75.7,3,42,2,49,31,1,0,0,"quickservice",0.53743,1.469,0,0
11231,"New York",10567,99.6,10,14,1,7,19,0,0,0,"quickservice",1.05199,4.138,0,1
23729,"California",95039,6.5,1.6,16,3,169,21,0,0,0,"quickservice",0.55724,2.944,0,1
30996,"Oregon",97148,70.5,7,19,2,162,28,0,0,0,"quickservice",0.63494,3.075,0,1
63576,"Hawaii",96819,36.6,2.2,16,3,77,37,1,0,0,"quickservice",0.74763,6.033,0,1
49143,"Texas",75025,49.3,3,27,1,50,35,0,1,1,"quickservice",1.04168,2.537,0,1
65589,"California",94558,75.2,18.8,15,1,12,23,0,1,1,"quickservice",0.72286,4.425,0,0
40158,"Oklahoma",74403,9.9,0.9,27,3,211,25,0,0,1,"quickservice",0.42488,0.948,0,1
5997,"California",94541,75.6,18.9,16,1,24,13,0,0,0,"fastcasual",0.56656,3.308,0,1
72394,"Virginia",23881,12.6,1.6,32,1,54,33,1,0,0,"quickservice",0.38295,1.887,0,0
31894,"California",95132,93.3,23.3,5,1,38,37,0,1,1,"quickservice",0.95198,5.68,0,1
27035,"Iowa",52534,12.1,1.3,7,2,46,25,0,1,1,"quickservice",0.325,0.742,0,1
55908,"Texas",77951,0,0,34,1,20,26,1,0,0,"quickservice",0.34811,0.597,0,1
60863,"Washington",99166,0,0,7,5,118,10,0,0,0,"quickservice",0.40417,1.528,0,0
56814,"Alabama",35405,94,7.1,26,2,156,5,0,0,0,"fastcasual",0.46433,1.618,0,1
19807,"Texas",78521,8.5,1.3,41,1,38,28,1,0,1,"quickservice",0.26684,0.675,0,1
618,"South Carolina",29377,100,3,3,5,175,22,0,0,0,"quickservice",0.50225,0.647,0,1
29027,"Michigan",48865,32.1,1,30,2,126,34,1,0,0,"other",0.35511,1.046,0,1
47606,"Pennsylvania",17985,38.3,1.3,8,4,69,32,0,1,0,"quickservice",0.52895,1.511,0,0
50199,"Georgia",31405,92.7,9.3,20,1,16,9,0,0,0,"quickservice",0.43051,1.768,0,1
30176,"Michigan",48317,70.6,7.1,11,4,167,13,0,0,1,"quickservice",0.50835,1.395,0,1
67980,"Florida",32073,64.8,6.5,5,1,24,32,1,0,0,"quickservice",0.528,1.504,0,0
64843,"California",94954,71.8,17.9,19,1,47,18,0,0,0,"fastcasual",0.80645,4.131,0,1
74984,"Texas",79072,7.5,0.7,44,3,290,41,1,0,0,"other",0.40832,0.74,0,1
1447,"Florida",32209,90.8,9.1,23,1,62,27,1,0,1,"quickservice",0.21273,0.737,0,1
63990,"Nevada",89420,0,0,39,3,278,20,0,0,0,"quickservice",0.10469,2.153,0,1
20534,"Colorado",81101,3.1,1.5,37,1,74,32,1,0,0,"quickservice",0.3362,1.374,0,1
9585,"Missouri",65705,3.7,0.4,9,1,100,19,0,0,0,"quickservice",0.34713,0.844,0,1
56849,"Massachusetts",2151,98.6,44.5,37,1,60,14,0,0,0,"quickservice",0.51863,3.069,0,1
15960,"Ohio",43331,23.8,1.5,16,3,50,26,1,0,0,"quickservice",0.36729,0.878,0,0
39728,"South Carolina",29654,67.5,2.1,25,1,37,22,1,0,0,"quickservice",0.42742,0.974,0,0
42214,"Michigan",48302,86.7,8.7,6,1,132,36,1,0,1,"quickservice",1.10034,3.69,1,1
62988,"Kentucky",40219,48.7,2.9,36,4,174,24,0,0,1,"quickservice",0.39601,1.217,0,0
64129,"Florida",33177,89.7,9,18,2,82,27,0,0,0,"quickservice",0.55559,1.659,0,0
37890,"Michigan",48656,51.4,1.5,27,2,209,28,0,1,0,"other",0.28568,0.683,0,1
61566,"Florida",33565,56.2,9.9,12,1,46,41,0,1,1,"quickservice",0.4968,1.35,0,1
52254,"Kentucky",40371,2.1,0.2,33,5,308,9,0,0,0,"quickservice",0.25408,0.552,0,0
10135,"California",92701,50,3,40,3,84,4,0,0,0,"quickservice",0.41331,3.002,0,1
51582,"Illinois",61607,62.9,6.3,19,1,210,23,1,0,0,"fastcasual",0.58366,1.228,0,1
30546,"Georgia",31029,20,1,28,5,104,21,0,1,0,"quickservice",0.45728,1.208,0,0
50894,"Nevada",89701,90.8,2.7,33,1,90,9,0,0,1,"quickservice",0.50752,1.862,0,1
47881,"Wisconsin",54449,55.8,1.7,10,1,10,39,0,1,0,"quickservice",0.49534,1.449,0,1
22042,"Michigan",49328,57.8,1.7,24,1,212,23,0,0,0,"fastcasual",0.52863,1.51,0,0
30937,"California",90807,96.9,2.9,23,1,20,8,0,0,0,"fastcasual",0.71645,4.873,0,1
17576,"Alabama",35749,58.2,3.3,35,3,170,15,0,0,0,"quickservice",0.83463,1.779,1,1
42114,"Idaho",83873,0,0,28,2,168,11,0,0,0,"quickservice",0.41511,1.25,0,1
43557,"Maryland",21801,91,9.1,14,2,72,10,0,0,1,"quickservice",0.51188,1.992,0,1
71312,"Illinois",60612,78.4,7.8,30,1,122,21,0,0,0,"quickservice",0.35318,2.542,0,1
29856,"New Jersey",8002,75.5,37.7,38,1,54,9,0,0,0,"quickservice",0.68465,2.403,0,0
20811,"Illinois",61730,7.5,0.9,6,2,159,27,1,0,0,"other",0.575,1.339,0,1
44797,"Tennessee",38004,42.7,4.3,9,2,40,41,1,0,0,"quickservice",0.80404,1.728,0,0
13887,"Nebraska",68127,78,7.8,20,2,192,13,0,0,0,"quickservice",0.46663,1.396,0,0
68765,"Oregon",97357,27.1,1.4,32,1,132,15,0,0,0,"quickservice",0.56417,3.514,0,1
73520,"Rhode Island",2816,97.7,9.8,34,1,67,41,0,1,1,"quickservice",0.64581,2.246,0,1
25625,"Connecticut",6106,86.2,43.1,39,2,156,33,0,1,1,"fastcasual",0.26752,1.601,0,0
4268,"Michigan",48726,15.7,0.7,20,1,72,10,0,0,1,"fastcasual",0.4348,0.895,0,0
34904,"Mississippi",38870,9.7,0.6,41,5,116,36,1,0,1,"quickservice",0.53443,0.894,0,1
35674,"Indiana",46224,68.4,6.2,30,2,39,11,0,0,0,"quickservice",0.3066,0.979,0,1
72324,"New Jersey",8618,82.9,41.5,19,2,45,15,0,0,0,"quickservice",0.41757,1.723,0,1
64830,"New York",12027,50,3,23,1,20,24,0,0,0,"quickservice",0.9569,2.543,0,1
12195,"Michigan",48183,79.5,8,38,4,200,19,0,0,0,"quickservice",0.56594,1.235,0,0
32966,"Illinois",62661,32.9,3.4,31,1,69,34,1,0,1,"quickservice",0.57672,0.97,0,1
16591,"Ohio",44682,5,0.4,28,1,8,7,0,0,0,"fastcasual",0.53456,1.05,0,1
46079,"North Carolina",27530,48,2.9,22,1,20,47,0,1,0,"quickservice",0.36939,1.171,0,1
15103,"Michigan",49651,32.4,1,29,1,34,4,0,0,0,"quickservice",0.38229,0.941,0,1
51356,"North Carolina",28160,8.1,2.4,29,1,60,35,1,0,0,"fastcasual",0.25313,0.905,0,0
74776,"Pennsylvania",19063,77.3,38.6,8,5,435,11,0,0,0,"quickservice",0.87347,3.532,1,1
19145,"Louisiana",70377,80.6,2.7,29,3,106,29,1,0,0,"quickservice",0.51176,1.045,0,1
13203,"Utah",84404,64.4,6.4,7,2,49,13,0,0,0,"other",0.50739,1.511,0,1
26350,"Missouri",63382,6.6,0.2,36,3,64,7,0,0,1,"fastcasual",0.35545,0.597,0,1
48091,"New York",13074,42.6,2.6,31,3,78,21,0,0,0,"fastcasual",0.49198,0.846,0,1
47989,"Tennessee",37760,81.9,3,16,1,20,9,0,0,0,"fastcasual",0.40647,1.428,0,1
2677,"Missouri",63028,88,2.6,15,2,24,15,0,0,1,"quickservice",0.51828,1.454,0,0
3917,"Tennessee",37660,99.5,3,30,1,25,10,0,0,0,"quickservice",0.34323,1.163,0,1
17109,"New Jersey",8730,100,10,21,1,30,36,0,1,1,"other",1.11875,6,0,0
19382,"Missouri",63932,0.1,0,27,1,54,25,1,0,1,"fastcasual",0.33929,0.835,0,1
30091,"South Carolina",29067,10.6,0.4,39,1,4,33,1,0,1,"fastcasual",0.34219,0.936,0,1
1461,"Arizona",85224,96.9,9.7,40,1,64,7,0,0,0,"other",0.62263,1.712,0,1
51941,"New Mexico",87527,0,0,19,1,24,19,0,0,0,"fastcasual",0.12177,1.454,0,1
54326,"New York",12483,49.6,3,9,1,87,38,1,0,0,"fastcasual",0.36964,0.496,0,0
7616,"California",92405,70.6,2.9,26,1,85,34,0,1,0,"quickservice",0.37936,1.292,0,1
68643,"New York",11418,49.1,3.1,20,2,49,13,0,0,1,"quickservice",0.60691,4.27,0,1
35153,"California",92354,45.2,2.7,30,2,176,31,0,1,0,"quickservice",0.587,2.823,0,1
65677,"Indiana",46167,43,3.7,23,2,34,12,0,0,1,"fastcasual",0.75,1.742,0,0
31627,"California",94110,83,20.7,3,5,148,11,0,0,1,"other",0.82111,7.682,0,0
30924,"Vermont",5905,14.2,0.4,11,3,199,36,1,0,0,"quickservice",0.36397,1.696,0,1
55124,"New York",13501,50,3,10,5,660,30,1,0,0,"quickservice",0.31519,0.948,0,1
2688,"Florida",33129,83.7,8.4,43,4,106,5,0,0,0,"quickservice",0.54127,3.221,0,0
55727,"Oklahoma",74945,0.9,0.1,32,1,234,35,0,1,0,"quickservice",0.35179,0.681,0,0
21012,"Nevada",89115,94.3,9.4,27,1,14,4,0,0,1,"quickservice",0.33496,0.801,0,1
18740,"Florida",32744,50,10,36,2,93,21,0,0,0,"other",0.54336,1.203,0,1
57538,"Colorado",80822,0,0,40,3,68,17,0,0,1,"quickservice",0.5375,1.846,0,1
68026,"Maryland",21206,80.6,8.1,25,2,34,11,0,0,0,"fastcasual",0.48428,1.624,0,1
69964,"New York",10552,100,10,25,4,336,18,0,0,0,"fastcasual",0.64001,3.818,0,0
24926,"Virginia",24167,13.2,1.2,32,4,64,39,1,0,1,"quickservice",0.18083,0.956,0,1
50058,"Virginia",22630,57.3,5.8,11,1,26,20,0,0,1,"quickservice",0.60977,2.195,0,0
45681,"Arizona",85248,58.4,5.7,34,2,138,29,0,1,0,"quickservice",0.68291,2.664,0,1
22469,"California",95945,54.5,13.6,13,2,32,13,0,0,0,"quickservice",0.42828,3.198,0,1
4769,"Delaware",19934,94.3,47.1,22,1,40,11,0,0,1,"quickservice",0.6498,2.215,0,0
16277,"Texas",78213,10,1.5,21,1,10,29,0,1,1,"quickservice",0.40727,1.066,0,0
62312,"Florida",33178,70.2,7,7,1,26,36,0,1,0,"quickservice",0.72704,2.914,0,0
42967,"Illinois",60202,89.8,9,16,2,44,46,1,0,0,"quickservice",0.68321,2.964,0,1
8096,"Colorado",80526,68.8,6.9,26,3,71,21,0,0,0,"quickservice",0.57121,2.385,0,1
63779,"Texas",76433,14.8,0.5,23,1,18,16,0,0,0,"quickservice",0.61953,1.832,0,0
57108,"Ohio",43004,50,3,35,1,44,25,1,0,1,"quickservice",0.7106,1.607,0,1
50997,"Colorado",80016,68.2,6.8,31,3,122,22,0,0,0,"quickservice",1.0128,3.724,0,0
62305,"Arizona",85357,0,0,45,1,12,15,0,0,0,"fastcasual",0.30089,0.525,0,1
40077,"North Carolina",28609,98.8,3,21,5,125,7,0,0,1,"quickservice",0.53003,1.139,0,1
45345,"Michigan",49418,79.5,7.4,22,2,46,31,0,1,0,"quickservice",0.58814,1.594,0,1
35455,"Tennessee",37409,67.8,6.7,13,4,260,21,0,0,0,"quickservice",0.43533,1.131,0,1
4211,"Rhode Island",2879,99.8,10,22,4,96,36,0,1,0,"quickservice",0.75692,3.52,1,1
16107,"Colorado",81323,2.7,0.4,42,1,24,38,1,0,0,"fastcasual",0.485,2.422,0,0
45275,"Pennsylvania",19067,72.1,36,33,2,44,15,0,0,0,"quickservice",0.91182,3.5,0,1
43974,"Kentucky",40214,49.2,3,18,3,218,22,0,0,0,"quickservice",0.39447,1.21,0,1
68691,"North Carolina",27316,40.4,2.4,11,1,20,39,0,1,0,"quickservice",0.40106,1.175,0,1
66905,"Maryland",21801,91,9.1,27,2,79,6,0,0,0,"quickservice",0.51188,1.992,0,1
42625,"Pennsylvania",16323,14.9,1.1,13,1,20,13,0,0,0,"other",0.39895,0.791,0,1
59758,"Tennessee",37179,71.6,3.2,5,1,60,9,0,0,0,"quickservice",0.90156,2.138,0,1
47610,"Texas",75134,42.6,2.6,19,1,14,29,1,0,0,"other",0.46971,1.015,0,0
67095,"Alabama",35085,11.3,0.3,31,1,97,36,1,0,1,"quickservice",0.42779,1.035,0,0
48224,"Tennessee",38112,75.4,7.5,13,1,34,32,1,0,0,"quickservice",0.30418,0.929,0,1
1571,"South Carolina",29101,31.5,1.9,33,1,4,7,0,0,0,"fastcasual",0.47759,0.856,0,0
11713,"New Mexico",87124,37.4,1.2,20,1,54,37,0,1,0,"quickservice",0.55544,1.683,0,1
46335,"Georgia",30047,88.3,8.8,21,4,138,18,0,0,0,"other",0.67395,1.756,0,0
38784,"California",93950,97.5,24.4,42,1,80,25,0,0,0,"quickservice",0.71969,6.67,0,1
8028,"New York",12515,99.5,9.9,19,2,74,22,0,0,0,"other",0.61394,2.393,0,1
1801,"Washington",98075,79.1,7.8,28,1,87,19,0,1,0,"quickservice",1.42926,6.141,0,1
42088,"Texas",77468,5.9,0.8,36,1,70,45,1,0,0,"quickservice",0.1782,0.65,0,0
7027,"Maryland",20839,72.7,7.3,21,5,130,16,0,0,0,"quickservice",0.54917,4.5,1,1
891,"Connecticut",6516,92.8,45.9,30,3,46,11,0,0,0,"quickservice",0.52353,2.15,0,1
10253,"Texas",76118,98,2.9,29,4,260,29,1,0,0,"quickservice",0.62282,1.263,0,1
13648,"West Virginia",25688,5.5,0.5,30,1,30,16,0,0,0,"fastcasual",0.65125,0.465,0,1
54433,"New York",11548,100,10,16,1,64,27,1,0,1,"quickservice",0.98375,6.658,0,0
62755,"South Carolina",29571,37.9,2.3,23,4,162,19,0,0,0,"quickservice",0.3069,0.877,0,0
37742,"Florida",32643,7.5,0.5,22,4,178,5,0,0,0,"quickservice",0.50561,1.346,0,1
48743,"Florida",33410,77.8,7.8,7,1,220,41,0,1,0,"quickservice",0.58876,2.592,0,0
54907,"Michigan",49548,81.3,8,18,4,82,33,0,1,0,"quickservice",0.3921,0.829,0,1
17095,"California",92677,50,3,12,3,148,14,0,0,0,"quickservice",0.99101,6.622,0,1
19897,"Massachusetts",1867,91.5,42.2,25,1,30,27,0,1,0,"quickservice",1.05524,4.381,0,1
52309,"New Jersey",8733,86.8,43.4,19,3,318,28,0,1,0,"quickservice",0.60556,2.121,0,1
15386,"Massachusetts",1983,98.8,40.3,23,2,219,23,0,1,1,"quickservice",1.11696,5.153,1,1
56384,"Minnesota",55122,73.6,7.4,33,1,4,9,0,0,0,"quickservice",0.71038,2.213,0,1
40318,"Michigan",49548,81.3,8,11,1,37,31,0,1,1,"quickservice",0.3921,0.829,0,1
36685,"Florida",32724,44.8,9,24,3,66,18,0,0,1,"quickservice",0.44181,1.339,0,1
28646,"Louisiana",70789,0,0,27,2,99,21,0,0,0,"fastcasual",0.30036,1.831,0,1
48230,"Ohio",45663,39.2,2.3,5,2,209,3,0,0,0,"quickservice",0.38017,0.737,0,1
31872,"Pennsylvania",17003,92.7,46.4,23,1,54,19,0,0,0,"quickservice",0.5755,1.734,0,1
59343,"Virginia",22514,33.1,2.8,18,2,29,4,0,0,0,"quickservice",0.49271,1.478,0,1
43196,"North Carolina",28546,49.3,3,12,2,160,23,0,0,0,"fastcasual",0.48629,1.514,0,1
48081,"Ohio",44076,7.8,0.5,9,2,148,16,0,0,0,"quickservice",0.40805,1.273,0,1
11144,"California",92806,48.8,2.9,27,3,68,8,0,0,0,"quickservice",0.59315,4.161,0,1
10874,"Texas",78132,9,1.4,15,2,22,37,1,0,0,"quickservice",0.82917,2.616,0,1
28643,"Mississippi",39482,3.6,0.4,15,1,30,33,1,0,0,"quickservice",0.4755,1.576,0,0
72286,"Minnesota",55122,73.6,7.4,22,2,18,27,0,0,0,"quickservice",0.71038,2.213,0,1
43471,"Wisconsin",54611,28,0.5,14,3,185,9,0,0,0,"quickservice",0.54107,1.103,0,0
24840,"Pennsylvania",16627,60.4,30.1,38,3,66,19,0,0,1,"other",0.38125,0.711,0,1
56867,"Michigan",48066,85.6,8.6,11,3,144,21,0,0,0,"quickservice",0.40289,0.66,0,1
73537,"Kansas",66213,99.7,3,31,1,62,12,0,0,0,"quickservice",0.81139,2.804,1,0
1013,"Pennsylvania",17532,45.1,22.4,18,5,176,13,0,0,0,"other",0.55317,1.792,0,1
22781,"Florida",33755,49.8,10,28,1,12,21,0,1,1,"other",0.35971,1.335,0,1
62264,"Pennsylvania",18708,65,24.2,9,3,338,37,1,0,0,"quickservice",0.75254,1.7,0,0
38038,"Illinois",60512,59.2,5.9,40,2,124,22,1,0,0,"quickservice",0.67135,1.847,0,0
16388,"Oregon",97911,4.7,0.1,16,2,70,13,0,0,0,"quickservice",0.3025,1.083,0,1
44334,"Wisconsin",54724,25.5,0.8,20,1,57,6,0,0,0,"quickservice",0.53423,1.442,0,0
68197,"Washington",98034,78.4,7.8,15,3,189,33,1,0,0,"quickservice",0.77688,3.649,1,1
61471,"Virginia",22191,72.4,7.2,27,1,4,5,0,0,0,"quickservice",0.79198,2.472,0,1
5387,"New York",14901,47,2.8,33,1,50,19,1,0,0,"quickservice",0.28844,0.686,0,1
50380,"Pennsylvania",18951,71.8,30.3,23,1,50,8,0,0,0,"fastcasual",0.66162,2.465,0,1
70835,"Florida",32836,48.7,9.8,23,5,186,26,0,1,1,"fastcasual",0.8027,3.895,0,0
37670,"Wisconsin",54835,20,0.6,16,3,34,10,0,0,0,"other",0.35,0.961,0,0
10390,"Georgia",30297,72.7,7.3,35,1,30,13,0,0,0,"quickservice",0.30598,0.697,0,1
40301,"Texas",77088,81.3,8.1,23,1,13,34,0,1,0,"quickservice",0.40896,0.934,0,1
3979,"Wisconsin",54732,31.3,0.9,35,2,13,45,0,1,1,"quickservice",0.47143,1.156,0,0
72934,"Georgia",30341,78.4,7.8,15,1,190,5,0,0,0,"quickservice",0.52423,2.473,0,1
68345,"Massachusetts",1701,95.5,40.3,29,1,12,20,0,0,0,"fastcasual",0.86994,3.568,0,0
38617,"Arizona",85035,95.7,9.6,39,1,72,13,0,0,0,"fastcasual",0.31645,0.712,0,0
72575,"Tennessee",38320,46.4,1.4,11,3,506,9,0,0,0,"quickservice",0.35322,0.82,0,1
21508,"Montana",59456,0,0,6,1,120,22,0,0,0,"quickservice",0.41,0.75,0,1
34056,"Indiana",46407,88.6,8.9,38,1,84,22,0,0,0,"other",0.19758,0.573,0,0
42830,"New Jersey",7470,100,10,8,3,134,29,0,0,1,"fastcasual",1.0317,4.623,0,1
58948,"Georgia",31069,37.5,2.3,22,2,74,16,0,0,0,"fastcasual",0.51739,1.38,0,1
62224,"Oklahoma",73642,0,0,13,3,136,36,1,0,0,"quickservice",0.46458,0.611,0,1
24292,"California",94949,70,17.5,24,3,118,21,1,0,0,"quickservice",0.77308,5.738,0,1
29244,"California",93274,69,17.3,8,1,20,32,1,0,1,"fastcasual",0.44775,1.6,0,1
71030,"New York",11385,53.9,3.6,18,1,44,26,0,1,0,"quickservice",0.50799,4.958,0,1
20247,"California",91761,44.8,2.7,14,1,30,31,0,1,0,"quickservice",0.60971,2.695,0,1
59159,"Oklahoma",73601,20,0.6,5,1,150,25,1,0,0,"quickservice",0.44318,0.811,0,1
68341,"Rhode Island",2903,99.8,10,9,1,24,13,0,0,0,"quickservice",0.26173,2.25,0,1
8401,"Missouri",63828,30.1,0.9,7,3,71,39,1,0,0,"fastcasual",0.30341,0.307,0,1
21234,"Ohio",44484,45.7,2.7,34,1,58,20,0,0,0,"quickservice",0.47857,1.136,0,1
14688,"Virginia",23084,15.6,1.2,13,2,116,43,1,0,0,"quickservice",0.59648,2.437,0,1
66742,"Texas",77856,0,0,32,4,103,15,0,0,0,"other",0.56667,1.654,0,1
20242,"California",94947,80.8,20.2,33,1,40,6,0,0,0,"quickservice",0.80719,5.706,0,1
67399,"California",95645,10,2.5,22,2,74,8,0,0,0,"fastcasual",0.44954,2.069,0,0
50282,"North Carolina",28526,3.8,0.3,18,1,24,18,0,0,0,"quickservice",0.33354,0.833,0,1
44917,"California",92251,7.1,1.1,23,1,60,13,0,0,1,"other",0.71574,1.77,0,1
326,"Alabama",35046,18.8,0.6,22,2,157,36,1,0,0,"fastcasual",0.4541,1.201,0,1
3866,"Missouri",65721,13.6,1.1,39,1,84,25,1,0,0,"quickservice",0.52863,1.437,0,1
56610,"Maine",4854,47.5,2.9,42,5,168,18,0,0,1,"quickservice",0.6275,2.506,0,0
7696,"California",92003,41.4,2.5,18,1,16,12,0,0,1,"other",0.69821,5.215,1,0
8376,"Virginia",23834,84.4,8.4,35,2,64,11,0,0,0,"quickservice",0.54548,1.907,0,1
32357,"Ohio",44626,32.3,2,25,1,14,15,0,0,0,"quickservice",0.59483,1.129,0,1
29379,"Colorado",80227,81.2,8.1,34,2,224,9,0,0,0,"quickservice",0.591,2.288,0,1
62086,"Missouri",65552,0,0,32,3,174,8,0,0,1,"quickservice",0.50765,0.761,0,1
60444,"Utah",84414,66.2,6.6,10,1,44,22,0,0,1,"quickservice",0.75951,2.212,0,0
5173,"Michigan",49735,62.5,1.9,37,1,12,15,0,0,1,"quickservice",0.48102,1.206,0,1
32398,"Iowa",52247,23.7,2.4,39,1,70,21,1,0,1,"fastcasual",0.51544,1.513,0,1
71168,"Texas",77036,47,4.7,29,2,179,38,0,1,0,"quickservice",0.28266,1.139,0,0
49287,"Virginia",23487,9.2,2.8,13,1,24,18,0,0,0,"quickservice",0.44369,1.787,0,1
5297,"Georgia",30319,83.3,8.3,35,1,50,22,1,0,0,"quickservice",0.87759,4.01,0,0
44690,"California",92308,88.3,2.6,17,2,114,35,1,0,0,"quickservice",0.43472,1.625,0,0
61453,"Georgia",31783,4.7,0.3,21,1,65,17,0,0,0,"quickservice",0.3875,0.65,0,1
62715,"Louisiana",70122,38.3,2.3,30,1,20,18,0,0,0,"quickservice",0.37433,1.658,0,0
67894,"Colorado",80734,0,0,24,1,30,6,0,0,1,"quickservice",0.38889,1.401,0,1
70610,"Georgia",30530,2.3,0.2,20,1,64,35,0,1,1,"quickservice",0.43333,1.518,0,1
56893,"Georgia",30265,98.3,4.7,19,5,277,40,0,1,0,"quickservice",0.73826,1.927,1,1
49989,"Ohio",45371,45.8,2.7,35,2,62,3,0,0,0,"other",0.6275,1.681,0,0
59696,"Pennsylvania",17570,79,34.3,12,1,50,38,0,1,1,"quickservice",0.34712,1.183,0,1
39987,"Florida",33415,84.5,8.4,9,3,79,44,0,1,0,"fastcasual",0.35248,0.853,0,1
55526,"Kentucky",40059,46.3,2.8,2,1,60,18,0,0,0,"quickservice",1.12377,3.665,0,1
26683,"Missouri",65810,34.7,2.9,25,2,44,22,0,0,1,"quickservice",0.66418,1.894,0,1
44044,"California",91941,49.8,3,20,1,62,17,0,0,0,"quickservice",0.69678,4.892,0,1
26161,"Illinois",60030,67.7,6.8,6,1,50,5,0,0,0,"quickservice",0.80909,2.235,0,0
13149,"California",92337,43.7,2.6,22,1,10,38,1,0,0,"quickservice",0.69804,2.285,0,0
67986,"North Carolina",27834,13,1,24,2,189,28,1,0,0,"other",0.31265,1.015,0,0
67825,"West Virginia",25904,44.7,8.3,22,2,99,18,1,0,0,"quickservice",0.30982,0.691,0,0
73422,"Virginia",22646,47.7,4.8,10,1,80,23,0,0,0,"quickservice",0.64097,4.845,0,1
43533,"Florida",32724,44.8,9,16,2,44,31,0,1,0,"quickservice",0.44181,1.339,0,1
49248,"Georgia",31560,28.1,2.8,24,1,10,15,0,0,1,"quickservice",0.36505,0.666,0,1
57385,"Colorado",80504,53.7,5.4,29,3,259,39,0,1,0,"fastcasual",0.8,2.581,0,0
50642,"Connecticut",6605,100,10,45,3,174,11,0,0,0,"other",0.39955,2.289,0,1
39352,"Pennsylvania",19057,80.8,40.4,20,1,20,40,0,1,0,"fastcasual",0.62863,2.187,1,1
60935,"Missouri",63130,100,3,16,2,83,23,0,0,0,"fastcasual",0.55976,2.092,0,1
3506,"New Hampshire",3246,9.8,0.8,36,1,14,19,0,0,1,"quickservice",0.47757,1.87,0,1
47374,"Maine",4843,39.7,2.4,30,1,24,26,0,0,0,"other",0.55452,2.835,0,1
59519,"Nevada",89135,97.2,9.7,19,4,114,31,1,0,1,"quickservice",0.91579,3.412,1,0
48427,"Massachusetts",2332,98.5,49.2,33,1,24,8,0,0,1,"fastcasual",1.18272,5.563,0,0
2317,"Ohio",43015,44.8,2.7,11,3,181,27,1,0,1,"quickservice",0.6313,1.72,0,1
25152,"Georgia",30134,81.7,8.1,8,1,22,12,0,0,0,"quickservice",0.49386,1.172,0,0
6385,"Missouri",65074,0.2,0,4,1,54,34,0,1,0,"quickservice",0.57212,1.399,0,1
25823,"Oklahoma",73433,0.7,0.1,14,1,62,11,0,0,0,"fastcasual",0.39495,0.803,0,1
6623,"New York",11377,49.8,6.3,14,3,54,27,0,1,0,"quickservice",0.49886,3.958,0,0
56506,"Arkansas",72460,5,0.5,11,1,51,19,0,0,1,"quickservice",0.3075,0.565,0,0
13741,"Missouri",65571,0,0,16,4,162,15,0,0,0,"quickservice",0.33839,0.866,0,0
18710,"Georgia",30281,96,5.8,25,2,119,18,0,0,0,"quickservice",0.53818,1.32,0,1
59197,"Virginia",24554,28.6,5.1,7,2,34,35,1,0,1,"fastcasual",0.43426,1.332,0,1
27967,"New Hampshire",3103,88.9,44.5,34,1,20,20,0,0,0,"quickservice",0.49518,1.993,0,0
15143,"Pennsylvania",17878,26.8,1.6,34,1,54,9,0,0,0,"fastcasual",0.50365,1.599,0,1
41724,"Indiana",47574,5.8,0.4,20,1,30,16,0,0,0,"quickservice",0.31932,0.795,0,1
40292,"Florida",33142,85.2,8.5,21,2,84,27,0,1,0,"quickservice",0.2226,1.17,0,0
52462,"Nebraska",68111,92.7,9.3,15,1,50,9,0,0,0,"fastcasual",0.24495,0.643,0,1
351,"California",94103,73.8,18.5,16,2,64,32,1,0,0,"fastcasual",0.43364,6.28,0,0
31476,"Arizona",85374,89.4,8.9,27,2,189,9,0,0,0,"quickservice",0.49093,1.748,0,1
73154,"California",91505,93.9,3,11,5,106,11,0,0,0,"quickservice",0.77378,5.306,0,1
58906,"Massachusetts",2760,92.2,40.8,12,4,304,7,0,0,1,"quickservice",0.78087,3.235,0,1
5597,"District of Columbia",20020,96.5,48.2,15,1,44,8,0,0,0,"other",0.34685,2.682,0,0
57391,"Michigan",48505,86.8,8.7,14,3,163,40,1,0,0,"quickservice",0.21559,0.318,0,1
73135,"Texas",75925,1,0.1,17,2,42,25,1,0,0,"other",0.40971,0.742,0,1
